rr	n	br	br_guess	method	bias_ci	bias_es	bias_var
RR=0.5	n=100	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0679176475325619	3.02238650599201
RR=0.5	n=100	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0679176475325619	3.02238650599201
RR=0.5	n=100	br=0.01	guessed br=0.5	Grant	0.9707	0.00439624415963107	3.55459510214926
RR=0.5	n=100	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.58765958529935
RR=0.5	n=100	br=0.01	guessed br=0.5	metaumbrella (exp)	0.679781275006668	0.131049460300515	1.57084180302008
RR=0.5	n=100	br=0.01	guessed br=0.5	OR = RR	1	-0.00497341329522883	3.83070784382645
RR=0.5	n=100	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0335265318171737	1.44614966315353
RR=0.5	n=100	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0335265318171737	1.44614966315353
RR=0.5	n=100	br=0.05	guessed br=0.01	Grant	1	-0.0255603244985617	1.65259768882282
RR=0.5	n=100	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	2.02210936325054
RR=0.5	n=100	br=0.05	guessed br=0.01	metaumbrella (exp)	0.61856129408136	0.285505564519006	1.32970027389
RR=0.5	n=100	br=0.05	guessed br=0.01	OR = RR	1	-0.0267239241413378	1.69942069329708
RR=0.5	n=100	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0357372285362514	1.44481930946163
RR=0.5	n=100	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0357372285362514	1.44481930946163
RR=0.5	n=100	br=0.05	guessed br=0.05	Grant	1	-0.0201425673615715	1.56004283404131
RR=0.5	n=100	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	2.02549931952709
RR=0.5	n=100	br=0.05	guessed br=0.05	metaumbrella (exp)	0.615782266347141	0.286817511042842	1.31366782095666
RR=0.5	n=100	br=0.05	guessed br=0.05	OR = RR	1	-0.0266354736227761	1.68567296781192
RR=0.5	n=100	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0352744869069687	1.43188025611964
RR=0.5	n=100	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0352744869069687	1.43188025611964
RR=0.5	n=100	br=0.05	guessed br=0.15	Grant	0.999433333333333	0.00062412587057227	1.50441468862729
RR=0.5	n=100	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	2.03163170347001
RR=0.5	n=100	br=0.05	guessed br=0.15	metaumbrella (exp)	0.611853374443303	0.287456257390493	1.30330861053061
RR=0.5	n=100	br=0.05	guessed br=0.15	OR = RR	1	-0.0266290741852868	1.68036502669327
RR=0.5	n=100	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0347863222763435	1.43813119824867
RR=0.5	n=100	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0347863222763435	1.43813119824867
RR=0.5	n=100	br=0.05	guessed br=0.5	Grant	0.967266666666667	0.13266119710349	1.67213090540149
RR=0.5	n=100	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	2.00497830921874
RR=0.5	n=100	br=0.05	guessed br=0.5	metaumbrella (exp)	0.621424661283701	0.278156918984286	1.30943318437454
RR=0.5	n=100	br=0.05	guessed br=0.5	OR = RR	1	-0.026186805294205	1.68069030581783
RR=0.5	n=100	br=0.15	guessed br=0.01	dipietrantonj (br)	1	0.00207025100350323	1.05309414685006
RR=0.5	n=100	br=0.15	guessed br=0.01	dipietrantonj (random)	1	0.00207025100350323	1.05309414685006
RR=0.5	n=100	br=0.15	guessed br=0.01	Grant	1	-0.0819877513378311	1.05443266597855
RR=0.5	n=100	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	1.18858319401936
RR=0.5	n=100	br=0.15	guessed br=0.01	metaumbrella (exp)	0.786078330767915	0.181441433152636	0.996257204671596
RR=0.5	n=100	br=0.15	guessed br=0.01	OR = RR	1	-0.0861906356471173	1.06043720717052
RR=0.5	n=100	br=0.15	guessed br=0.05	dipietrantonj (br)	1	0.00246538019731536	1.03950645656831
RR=0.5	n=100	br=0.15	guessed br=0.05	dipietrantonj (random)	1	0.00246538019731536	1.03950645656831
RR=0.5	n=100	br=0.15	guessed br=0.05	Grant	1	-0.0637049115341717	1.02805367722646
RR=0.5	n=100	br=0.15	guessed br=0.05	metaumbrella (cases)	1	0	1.17253230484881
RR=0.5	n=100	br=0.15	guessed br=0.05	metaumbrella (exp)	0.785357167317307	0.178827352695657	0.977714874500974
RR=0.5	n=100	br=0.15	guessed br=0.05	OR = RR	1	-0.0848193259209291	1.04714463891406
RR=0.5	n=100	br=0.15	guessed br=0.15	dipietrantonj (br)	1	0.00287837747654571	1.02890134100711
RR=0.5	n=100	br=0.15	guessed br=0.15	dipietrantonj (random)	1	0.00287837747654571	1.02890134100711
RR=0.5	n=100	br=0.15	guessed br=0.15	Grant	0.999966666666667	-0.0179603174264818	1.0070777706321
RR=0.5	n=100	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	1.16486066377208
RR=0.5	n=100	br=0.15	guessed br=0.15	metaumbrella (exp)	0.784582132564842	0.18535545737302	0.970235809544812
RR=0.5	n=100	br=0.15	guessed br=0.15	OR = RR	1	-0.085751540829323	1.03984018088162
RR=0.5	n=100	br=0.15	guessed br=0.5	dipietrantonj (br)	1	0.00266277892052186	1.04242038871953
RR=0.5	n=100	br=0.15	guessed br=0.5	dipietrantonj (random)	1	0.00266277892052186	1.04242038871953
RR=0.5	n=100	br=0.15	guessed br=0.5	Grant	0.989233333333333	0.189172183892987	1.05305325179797
RR=0.5	n=100	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	1.17919210913124
RR=0.5	n=100	br=0.15	guessed br=0.5	metaumbrella (exp)	0.784840489325978	0.183242766706122	0.983643101180396
RR=0.5	n=100	br=0.15	guessed br=0.5	OR = RR	1	-0.08603674025277	1.05385470083961
RR=0.5	n=100	br=0.5	guessed br=0.01	dipietrantonj (br)	1	-0.00130719147039184	0.96239796703345
RR=0.5	n=100	br=0.5	guessed br=0.01	dipietrantonj (random)	1	-0.00210829987763285	0.958478623877823
RR=0.5	n=100	br=0.5	guessed br=0.01	Grant	0.9959	-0.408035219371974	0.961787646490391
RR=0.5	n=100	br=0.5	guessed br=0.01	metaumbrella (cases)	0.999499966664444	0.000895365047593266	0.961557917239611
RR=0.5	n=100	br=0.5	guessed br=0.01	metaumbrella (exp)	0.885759050603374	0.0829996809427045	0.800130251206687
RR=0.5	n=100	br=0.5	guessed br=0.01	OR = RR	0.995266666666667	-0.414455642178123	0.962786228350124
RR=0.5	n=100	br=0.5	guessed br=0.05	dipietrantonj (br)	1	-0.0012153866380102	0.95508066196445
RR=0.5	n=100	br=0.5	guessed br=0.05	dipietrantonj (random)	0.999964036538877	-0.00190854913264928	0.95197134281316
RR=0.5	n=100	br=0.5	guessed br=0.05	Grant	0.997066666666667	-0.382116595789176	0.954275252743454
RR=0.5	n=100	br=0.5	guessed br=0.05	metaumbrella (cases)	0.9994	0.00118524110931277	0.952095190625098
RR=0.5	n=100	br=0.5	guessed br=0.05	metaumbrella (exp)	0.888033333333333	0.0820631125658519	0.79255626757166
RR=0.5	n=100	br=0.5	guessed br=0.05	OR = RR	0.9953	-0.414702978140783	0.958942939014968
RR=0.5	n=100	br=0.5	guessed br=0.15	dipietrantonj (br)	1	-0.00121277988294692	0.955901584539159
RR=0.5	n=100	br=0.5	guessed br=0.15	dipietrantonj (random)	1	-0.00186547258423391	0.952742976505813
RR=0.5	n=100	br=0.5	guessed br=0.15	Grant	0.9991	-0.313594412339789	0.945426811784143
RR=0.5	n=100	br=0.5	guessed br=0.15	metaumbrella (cases)	0.999499966664444	0.0011076007062377	0.951478388796654
RR=0.5	n=100	br=0.5	guessed br=0.15	metaumbrella (exp)	0.882692179478632	0.0835422564042587	0.790181277911702
RR=0.5	n=100	br=0.5	guessed br=0.15	OR = RR	0.994766666666667	-0.415098891226975	0.958787693714279
RR=0.5	n=100	br=0.5	guessed br=0.5	dipietrantonj (br)	1	-0.00121557979848216	0.971739276031674
RR=0.5	n=100	br=0.5	guessed br=0.5	dipietrantonj (random)	1	-0.00188707172986879	0.969038532100698
RR=0.5	n=100	br=0.5	guessed br=0.5	Grant	1	-0.0206092376709717	0.944688916940994
RR=0.5	n=100	br=0.5	guessed br=0.5	metaumbrella (cases)	0.999266642221407	0.00116391410133823	0.968223045527762
RR=0.5	n=100	br=0.5	guessed br=0.5	metaumbrella (exp)	0.884762825427514	0.0832887745672849	0.798188675054258
RR=0.5	n=100	br=0.5	guessed br=0.5	OR = RR	0.995233333333333	-0.415270374659618	0.972098524215054
RR=0.5	n=300	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.0656478795526212	1.71757203091852
RR=0.5	n=300	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.0656478795526212	1.71757203091852
RR=0.5	n=300	br=0.01	guessed br=0.01	Grant	1	-0.00551218451775804	2.12179318812102
RR=0.5	n=300	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	2.60098498012215
RR=0.5	n=300	br=0.01	guessed br=0.01	metaumbrella (exp)	0.531734455035788	0.260515191537101	1.15844569834069
RR=0.5	n=300	br=0.01	guessed br=0.01	OR = RR	1	-0.00511360184260676	2.217890463333
RR=0.5	n=300	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0650777123118331	1.73211394445227
RR=0.5	n=300	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0650777123118331	1.73211394445227
RR=0.5	n=300	br=0.01	guessed br=0.05	Grant	1	-0.00530926906622513	1.97865382370814
RR=0.5	n=300	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	2.60389842861511
RR=0.5	n=300	br=0.01	guessed br=0.05	metaumbrella (exp)	0.535554044867437	0.258501373383813	1.20047343898221
RR=0.5	n=300	br=0.01	guessed br=0.05	OR = RR	1	-0.00518643125256615	2.22772837274645
RR=0.5	n=300	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0677589516721113	1.69057369711815
RR=0.5	n=300	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0677589516721113	1.69057369711815
RR=0.5	n=300	br=0.01	guessed br=0.15	Grant	0.999633333333333	0.00314181241090269	1.86689883975654
RR=0.5	n=300	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	2.54865844979933
RR=0.5	n=300	br=0.01	guessed br=0.15	metaumbrella (exp)	0.527748513169074	0.260650852131246	1.16456169300557
RR=0.5	n=300	br=0.01	guessed br=0.15	OR = RR	1	-0.00515654786910487	2.20585057798862
RR=0.5	n=300	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0690882231599483	1.71448059914088
RR=0.5	n=300	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0690882231599483	1.71448059914088
RR=0.5	n=300	br=0.01	guessed br=0.5	Grant	0.960066666666667	0.0932461010573845	2.15141069527439
RR=0.5	n=300	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	2.57327489277427
RR=0.5	n=300	br=0.01	guessed br=0.5	metaumbrella (exp)	0.520844649646931	0.260446910769589	1.16975953536588
RR=0.5	n=300	br=0.01	guessed br=0.5	OR = RR	1	-0.00499327758512068	2.19963767412956
RR=0.5	n=300	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.00223556249741762	1.09811371232279
RR=0.5	n=300	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.00223556249741762	1.09811371232279
RR=0.5	n=300	br=0.05	guessed br=0.01	Grant	1	-0.0222115184738467	1.05842201054592
RR=0.5	n=300	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	1.17953720945488
RR=0.5	n=300	br=0.05	guessed br=0.01	metaumbrella (exp)	0.72025088363712	0.185736743790675	0.887411879360592
RR=0.5	n=300	br=0.05	guessed br=0.01	OR = RR	1	-0.0260729903364511	1.06527124032027
RR=0.5	n=300	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.00145999569693765	1.07670149092987
RR=0.5	n=300	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.00145999569693765	1.07670149092987
RR=0.5	n=300	br=0.05	guessed br=0.05	Grant	1	-0.00624474318603892	1.03695107461208
RR=0.5	n=300	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	1.17102318104456
RR=0.5	n=300	br=0.05	guessed br=0.05	metaumbrella (exp)	0.720514777299847	0.189681771649057	0.888836081083947
RR=0.5	n=300	br=0.05	guessed br=0.05	OR = RR	1	-0.0259757210650736	1.05712875840389
RR=0.5	n=300	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.00159603475820598	1.09959901427684
RR=0.5	n=300	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.00159603475820598	1.09959901427684
RR=0.5	n=300	br=0.05	guessed br=0.15	Grant	0.999933333333333	0.0376131929271498	1.03501141836446
RR=0.5	n=300	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	1.19018479141325
RR=0.5	n=300	br=0.05	guessed br=0.15	metaumbrella (exp)	0.720667290951341	0.189579915396472	0.890662292818172
RR=0.5	n=300	br=0.05	guessed br=0.15	OR = RR	1	-0.0263842685059551	1.07023427499362
RR=0.5	n=300	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.00183327755564599	1.10829923286701
RR=0.5	n=300	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.00183327755564599	1.10829923286701
RR=0.5	n=300	br=0.05	guessed br=0.5	Grant	0.985633333333333	0.230139096016608	1.0809351397369
RR=0.5	n=300	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	1.19117352234056
RR=0.5	n=300	br=0.05	guessed br=0.5	metaumbrella (exp)	0.721352992194276	0.186403838685832	0.894441598138485
RR=0.5	n=300	br=0.05	guessed br=0.5	OR = RR	1	-0.0260430437143724	1.07272874657977
RR=0.5	n=300	br=0.15	guessed br=0.01	dipietrantonj (br)	1	4.51345831354953e-05	0.949903373608981
RR=0.5	n=300	br=0.15	guessed br=0.01	dipietrantonj (random)	1	4.51345831354953e-05	0.949903373608981
RR=0.5	n=300	br=0.15	guessed br=0.01	Grant	1	-0.0795606345212599	0.950827230939639
RR=0.5	n=300	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	0.959536059246075
RR=0.5	n=300	br=0.15	guessed br=0.01	metaumbrella (exp)	0.752892534426995	0.163268491115268	0.593583810175698
RR=0.5	n=300	br=0.15	guessed br=0.01	OR = RR	1	-0.0846756559639007	0.951941508038692
RR=0.5	n=300	br=0.15	guessed br=0.05	dipietrantonj (br)	1	3.51678776915884e-05	0.932513545098013
RR=0.5	n=300	br=0.15	guessed br=0.05	dipietrantonj (random)	1	3.51678776915884e-05	0.932513545098013
RR=0.5	n=300	br=0.15	guessed br=0.05	Grant	1	-0.059108161221525	0.928587306752218
RR=0.5	n=300	br=0.15	guessed br=0.05	metaumbrella (cases)	1	0	0.940054391347192
RR=0.5	n=300	br=0.15	guessed br=0.05	metaumbrella (exp)	0.75199226434597	0.162581779719922	0.580651148170151
RR=0.5	n=300	br=0.15	guessed br=0.05	OR = RR	1	-0.0849882361750438	0.933506759567549
RR=0.5	n=300	br=0.15	guessed br=0.15	dipietrantonj (br)	1	6.55182128287926e-05	0.925756108634916
RR=0.5	n=300	br=0.15	guessed br=0.15	dipietrantonj (random)	1	6.55182128287926e-05	0.925756108634916
RR=0.5	n=300	br=0.15	guessed br=0.15	Grant	1	-0.00470678775723234	0.915005655131515
RR=0.5	n=300	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	0.939381139948238
RR=0.5	n=300	br=0.15	guessed br=0.15	metaumbrella (exp)	0.750842087710522	0.162473231987274	0.580264378949577
RR=0.5	n=300	br=0.15	guessed br=0.15	OR = RR	1	-0.0849460262567597	0.929504349743168
RR=0.5	n=300	br=0.15	guessed br=0.5	dipietrantonj (br)	1	3.61928964806513e-05	0.948231441696638
RR=0.5	n=300	br=0.15	guessed br=0.5	dipietrantonj (random)	1	3.61928964806513e-05	0.948231441696638
RR=0.5	n=300	br=0.15	guessed br=0.5	Grant	0.999533333333333	0.218690981082195	0.925355951508914
RR=0.5	n=300	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	0.956198167825665
RR=0.5	n=300	br=0.15	guessed br=0.5	metaumbrella (exp)	0.75216724459856	0.162019945309048	0.591055984871221
RR=0.5	n=300	br=0.15	guessed br=0.5	OR = RR	1	-0.0844808818397279	0.950745555867272
RR=0.5	n=300	br=0.5	guessed br=0.01	dipietrantonj (br)	1	-6.01698996127209e-06	0.9977346118376
RR=0.5	n=300	br=0.5	guessed br=0.01	dipietrantonj (random)	1	-6.40210712317419e-06	0.997742443304621
RR=0.5	n=300	br=0.5	guessed br=0.01	Grant	0.8914	-0.401620648021083	0.987365736920093
RR=0.5	n=300	br=0.5	guessed br=0.01	metaumbrella (cases)	0.999933333333333	4.59155463713043e-05	0.990110639133906
RR=0.5	n=300	br=0.5	guessed br=0.01	metaumbrella (exp)	0.7631	0.0810403565717632	0.596115416528743
RR=0.5	n=300	br=0.5	guessed br=0.01	OR = RR	0.876966666666667	-0.408229392520451	0.987677643836949
RR=0.5	n=300	br=0.5	guessed br=0.05	dipietrantonj (br)	1	-6.85637571599772e-06	1.0025231049595
RR=0.5	n=300	br=0.5	guessed br=0.05	dipietrantonj (random)	1	-1.04696974658428e-05	1.00248695246187
RR=0.5	n=300	br=0.5	guessed br=0.05	Grant	0.931033333333333	-0.373609810497113	0.987768805215599
RR=0.5	n=300	br=0.5	guessed br=0.05	metaumbrella (cases)	1	5.56322807448158e-05	0.993810558985912
RR=0.5	n=300	br=0.5	guessed br=0.05	metaumbrella (exp)	0.764433333333333	0.0809164082958099	0.603771559728958
RR=0.5	n=300	br=0.5	guessed br=0.05	OR = RR	0.8802	-0.407029903743309	0.989141055421591
RR=0.5	n=300	br=0.5	guessed br=0.15	dipietrantonj (br)	1	-7.70976920709595e-06	0.989573477101046
RR=0.5	n=300	br=0.5	guessed br=0.15	dipietrantonj (random)	1	-1.45972947514328e-05	0.989362942232999
RR=0.5	n=300	br=0.5	guessed br=0.15	Grant	0.983966666666667	-0.303866852513213	0.982670764785287
RR=0.5	n=300	br=0.5	guessed br=0.15	metaumbrella (cases)	1	5.69613785253803e-05	0.982916152783958
RR=0.5	n=300	br=0.5	guessed br=0.15	metaumbrella (exp)	0.765833333333333	0.080740861066575	0.603048931258653
RR=0.5	n=300	br=0.5	guessed br=0.15	OR = RR	0.8779	-0.407889256608549	0.986956939392702
RR=0.5	n=300	br=0.5	guessed br=0.5	dipietrantonj (br)	1	-1.00816571612785e-05	0.980239337531963
RR=0.5	n=300	br=0.5	guessed br=0.5	dipietrantonj (random)	1	-1.27913299744671e-05	0.980239089613757
RR=0.5	n=300	br=0.5	guessed br=0.5	Grant	1	-0.00676376031821016	0.960838167122683
RR=0.5	n=300	br=0.5	guessed br=0.5	metaumbrella (cases)	0.999933333333333	7.00278130997839e-05	0.973305263066285
RR=0.5	n=300	br=0.5	guessed br=0.5	metaumbrella (exp)	0.765366666666667	0.0804517067781798	0.596500195521761
RR=0.5	n=300	br=0.5	guessed br=0.5	OR = RR	0.8751	-0.408070794086087	0.971134734089909
RR=0.75	n=25	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.0185407498586824	6.60929010496506
RR=0.75	n=25	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.0185407498586824	6.60929010496506
RR=0.75	n=25	br=0.01	guessed br=0.01	Grant	1	-0.00570793256226212	5.64240401625063
RR=0.75	n=25	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.54285350875673
RR=0.75	n=25	br=0.01	guessed br=0.01	metaumbrella (exp)	0.941533333333333	0.033375450764239	2.66046459653498
RR=0.75	n=25	br=0.01	guessed br=0.01	OR = RR	1	-0.00267944946222103	6.20434034847658
RR=0.75	n=25	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0183179314153329	6.63564078722207
RR=0.75	n=25	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0183179314153329	6.63564078722207
RR=0.75	n=25	br=0.01	guessed br=0.05	Grant	1	-0.0163833822456635	4.92777223250154
RR=0.75	n=25	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	3.54294437609738
RR=0.75	n=25	br=0.01	guessed br=0.05	metaumbrella (exp)	0.945566666666667	0.031050885050433	2.68041328358645
RR=0.75	n=25	br=0.01	guessed br=0.05	OR = RR	1	-0.00261812307157053	6.28857510213412
RR=0.75	n=25	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0183234391194226	6.6458679938417
RR=0.75	n=25	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0183234391194226	6.6458679938417
RR=0.75	n=25	br=0.01	guessed br=0.15	Grant	1	-0.0372282996268376	4.53764025778623
RR=0.75	n=25	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.73745104550567
RR=0.75	n=25	br=0.01	guessed br=0.15	metaumbrella (exp)	0.945466666666667	0.0304728630370641	2.67212471382359
RR=0.75	n=25	br=0.01	guessed br=0.15	OR = RR	1	-0.00259968173029036	6.22736806694519
RR=0.75	n=25	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0191200866275207	6.698651659219
RR=0.75	n=25	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0191200866275207	6.698651659219
RR=0.75	n=25	br=0.01	guessed br=0.5	Grant	0.9828	-0.0599406769843035	6.05059088092118
RR=0.75	n=25	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.66877748762587
RR=0.75	n=25	br=0.01	guessed br=0.5	metaumbrella (exp)	0.9453	0.0306430198782606	2.67519229632284
RR=0.75	n=25	br=0.01	guessed br=0.5	OR = RR	1	-0.0023243281447685	6.23504785806103
RR=0.75	n=25	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0470063633570344	2.94995649507678
RR=0.75	n=25	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0470063633570344	2.94995649507678
RR=0.75	n=25	br=0.05	guessed br=0.01	Grant	1	-0.0173758183693018	2.72585747800781
RR=0.75	n=25	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	3.09292518143255
RR=0.75	n=25	br=0.05	guessed br=0.01	metaumbrella (exp)	0.790933333333333	0.0885058505272275	1.80933914527333
RR=0.75	n=25	br=0.05	guessed br=0.01	OR = RR	1	-0.0129228188496264	2.93788184783756
RR=0.75	n=25	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0429449468728054	2.95217120505455
RR=0.75	n=25	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0429449468728054	2.95217120505455
RR=0.75	n=25	br=0.05	guessed br=0.05	Grant	1	-0.0337032545302384	2.40583492223602
RR=0.75	n=25	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	3.15828347975518
RR=0.75	n=25	br=0.05	guessed br=0.05	metaumbrella (exp)	0.787433333333333	0.0961785973925826	1.77479195395941
RR=0.75	n=25	br=0.05	guessed br=0.05	OR = RR	1	-0.0143677235270898	2.88665435802838
RR=0.75	n=25	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0479143860699524	2.91416348563916
RR=0.75	n=25	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0479143860699524	2.91416348563916
RR=0.75	n=25	br=0.05	guessed br=0.15	Grant	0.999633333333333	-0.057221284406113	2.29516523627228
RR=0.75	n=25	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	3.07553476635737
RR=0.75	n=25	br=0.05	guessed br=0.15	metaumbrella (exp)	0.787733333333333	0.0920116017088851	1.79607091765618
RR=0.75	n=25	br=0.05	guessed br=0.15	OR = RR	1	-0.0133550058190564	2.92045970560409
RR=0.75	n=25	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0484049412385034	2.89871370032538
RR=0.75	n=25	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0484049412385034	2.89871370032538
RR=0.75	n=25	br=0.05	guessed br=0.5	Grant	0.946766666666667	-0.0661733153107435	2.78455015802196
RR=0.75	n=25	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	2.99250252463363
RR=0.75	n=25	br=0.05	guessed br=0.5	metaumbrella (exp)	0.790333333333333	0.090342795707586	1.77828209496608
RR=0.75	n=25	br=0.05	guessed br=0.5	OR = RR	1	-0.0124704661197463	2.88855780100111
RR=0.75	n=25	br=0.15	guessed br=0.01	dipietrantonj (br)	1	-0.0152993320573316	1.65959322514688
RR=0.75	n=25	br=0.15	guessed br=0.01	dipietrantonj (random)	1	-0.0152814094107401	1.65942623583603
RR=0.75	n=25	br=0.15	guessed br=0.01	Grant	1	-0.052197191704008	1.45566039309791
RR=0.75	n=25	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	2.00082322767484
RR=0.75	n=25	br=0.15	guessed br=0.01	metaumbrella (exp)	0.765466666666667	0.123948166286134	1.33025180617488
RR=0.75	n=25	br=0.15	guessed br=0.01	OR = RR	1	-0.048513347243695	1.52201378552947
RR=0.75	n=25	br=0.15	guessed br=0.05	dipietrantonj (br)	1	-0.0186457704629918	1.64085709177355
RR=0.75	n=25	br=0.15	guessed br=0.05	dipietrantonj (random)	1	-0.0186457704629918	1.64085709177355
RR=0.75	n=25	br=0.15	guessed br=0.05	Grant	1	-0.0609973828573312	1.35217049855509
