"or_true","br","n","p_exp","rr","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
4,0.3,300,0.25,2.10526315789474,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.000808633122038509,0.0255712245709459,0.000572076073667599,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,1000,0.25,2.10526315789474,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.000435881682411014,0.0137837890676496,0.000308369116551529,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,50,0.5,2.10526315789474,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00244862577819026,0.0774323459648347,0.0017323062621242,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,100,0.5,2.10526315789474,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00137246303426806,0.0434010919267279,0.000970963521650799,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,300,0.5,2.10526315789474,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.000704516832638938,0.022278778410667,0.000498417901103021,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,1000,0.5,2.10526315789474,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00038372530992755,0.0121344597522508,0.000271470537982466,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.25,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,987,0.013,-0.00488903436046806,0.00484969842161752,0.152360822748143,0.00343099317288433,NA,NA,NA,0.0353870527156137,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.25,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00357189845325326,0.112953346831128,0.00252697742274671,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.25,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00161124522537662,0.0509520478126146,0.00113989251383303,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.25,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.000862746712620758,0.0272824465570433,0.000610359306927088,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.5,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,977,0.023,-0.0154452087619288,0.00596402361807024,0.186417481555274,0.00421936144199354,NA,NA,NA,0.0676483666908768,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.5,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,998,0.002,-0.00128358981775717,0.00538743276208541,0.170195131841246,0.00381140023699023,NA,NA,NA,0.0202751058650727,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.5,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00278538704212749,0.0880816721824225,0.00197055158795365,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.5,3.07692307692308,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00138978429215035,0.0439488381951998,0.000983217629144324,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.25,3.77358490566038,"metafor_conv2x2_oracle","sample",1000,991,0.00900000000000001,-0.000756967948655738,0.00615487061859028,0.193756265551857,0.00435434825288177,NA,NA,NA,0.0138233653185912,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.25,3.77358490566038,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00292816361155675,0.0925966637414387,0.00207156038542278,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.5,3.77358490566038,"metafor_conv2x2_oracle","sample",1000,980,0.02,-0.0108978491780399,0.00737363400547869,0.230831256284362,0.00521660882168448,NA,NA,NA,0.0587798626457567,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.5,3.77358490566038,"metafor_conv2x2_oracle","sample",1000,1000,0,0,0.00437358743850737,0.138304978515849,0.00309414079323859,NA,NA,NA,0,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.25,0.253807106598985,"package_mean_var","sample",1000,1000,0,-0.390959906307109,0.00271314701891304,0.0857972420666113,0.00191944461778899,NA,NA,NA,0.479103453234998,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.5,0.253807106598985,"package_mean_var","sample",1000,1000,0,-0.0448013007638876,0.00315096851332685,0.0996423733758748,0.00222918607490383,NA,NA,NA,0.244875820386214,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.25,0.27027027027027,"package_mean_var","sample",1000,1000,0,-0.279379900464185,0.00290299060771102,0.0918006234644318,0.0020537514770192,NA,NA,NA,0.336971962896028,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.25,0.27027027027027,"package_mean_var","sample",1000,1000,0,-0.27250624227202,0.00249175904512752,0.0787963396292924,0.00176282134903001,NA,NA,NA,0.371086269514461,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.25,0.27027027027027,"package_mean_var","sample",1000,1000,0,-0.103648909591245,0.00163187209534576,0.0516043267136405,0.00115448521163675,NA,NA,NA,0.194521526842216,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.5,0.27027027027027,"package_mean_var","sample",1000,998,0.002,-0.0650960856728598,0.0036045423501196,0.113871594801768,0.00255007425135255,NA,NA,NA,0.18565024238264,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.5,0.27027027027027,"package_mean_var","sample",1000,1000,0,0.090157273909097,0.00265518312036996,0.0839642626520211,0.00187843744334949,NA,NA,NA,0.193739743102335,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.5,0.27027027027027,"package_mean_var","sample",1000,1000,0,0.259211205456404,0.00142028995114781,0.0449135118347637,0.00100479918096095,NA,NA,NA,0.270126698063095,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.25,0.32258064516129,"package_mean_var","sample",1000,1000,0,-0.191290413513626,0.00186263222394829,0.0589016027090143,0.00131773891066552,NA,NA,NA,0.270073525334857,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.25,0.32258064516129,"package_mean_var","sample",1000,1000,0,-0.0946290693782388,0.00227882304915911,0.0720627121983265,0.00161217752156841,NA,NA,NA,0.223708373028638,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.25,0.32258064516129,"package_mean_var","sample",1000,1000,0,0.076006496934015,0.00163263557221968,0.0516284699722652,0.00115502534144404,NA,NA,NA,0.135065737876472,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.25,0.32258064516129,"package_mean_var","sample",1000,1000,0,0.20671414800117,0.000944232695099535,0.0298592595771384,0.000668007428980126,NA,NA,NA,0.212268116988417,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.5,0.32258064516129,"package_mean_var","sample",1000,1000,0,0.0915394648739183,0.00257178318476674,0.0813269251198455,0.00181943527487073,NA,NA,NA,0.18180681122579,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.5,0.32258064516129,"package_mean_var","sample",1000,1000,0,0.22234882392721,0.0021757447410923,0.0688030898898502,0.00153925367990026,NA,NA,NA,0.251621364716137,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.5,0.32258064516129,"package_mean_var","sample",1000,1000,0,0.374573731284109,0.00133713404578239,0.0422838912162821,0.000945969654260627,NA,NA,NA,0.37719375838342,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.5,0.32258064516129,"package_mean_var","sample",1000,1000,0,0.497841290874432,0.000838646071340469,0.0265203173618794,0.000593309052787433,NA,NA,NA,0.498297221468182,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.25,0.4,"package_mean_var","sample",1000,1000,0,-0.0107255608878474,0.00185598868280855,0.0586915154917082,0.00131303886706492,NA,NA,NA,0.165186766864447,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.25,0.4,"package_mean_var","sample",1000,1000,0,0.120999982689333,0.00201873744353443,0.0638380831943434,0.00142817720297134,NA,NA,NA,0.164361002062831,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.25,0.4,"package_mean_var","sample",1000,1000,0,0.273409041549116,0.00138495085194301,0.0437959913953055,0.000979798160635353,NA,NA,NA,0.276388993715056,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.25,0.4,"package_mean_var","sample",1000,1000,0,0.392203262715382,0.00100397884546567,0.0317485987429773,0.000710275476363653,NA,NA,NA,0.392643431665142,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.5,0.4,"package_mean_var","sample",1000,1000,0,0.249010376828353,0.0017992756276375,0.056898091217635,0.00127291661502785,NA,NA,NA,0.262462042683979,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.5,0.4,"package_mean_var","sample",1000,1000,0,0.35908478246717,0.00143197529665072,0.0452830349051155,0.00101306610250121,NA,NA,NA,0.361341892911967,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.5,0.4,"package_mean_var","sample",1000,1000,0,0.493654782207602,0.00101304968944527,0.0320354440157328,0.000716692741087633,NA,NA,NA,0.49406953941673,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.5,0.4,"package_mean_var","sample",1000,1000,0,0.605565336574407,0.000593060907272445,0.0187542325818684,0.000419567225273772,NA,NA,NA,0.605686015617691,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,300,0.25,0.505050505050505,"package_mean_var","sample",1000,995,0.005,-0.198585909891471,0.00435149923199634,0.137262040776882,0.00307852200014054,NA,NA,NA,0.284898712722523,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,1000,0.25,0.505050505050505,"package_mean_var","sample",1000,1000,0,-0.13638688542518,0.0028280473967766,0.0894307110472399,0.00200073210804836,NA,NA,NA,0.308062853323515,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,1000,0.5,0.505050505050505,"package_mean_var","sample",1000,1000,0,0.169336415024431,0.00310340725284917,0.0981383542608946,0.00219553835703128,NA,NA,NA,0.216363615203306,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,100,0.25,0.526315789473684,"package_mean_var","sample",1000,1000,0,-0.15121385606696,0.00309916105738829,0.098004077770428,0.00219253434104296,NA,NA,NA,0.261331039747097,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,300,0.25,0.526315789473684,"package_mean_var","sample",1000,1000,0,-0.0187224828933941,0.0022031607236411,0.0696700593813065,0.00155864940736282,NA,NA,NA,0.196532833474789,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,1000,0.25,0.526315789473684,"package_mean_var","sample",1000,1000,0,0.137299532761634,0.00117997240298919,0.0373140036958792,0.000834783984158927,NA,NA,NA,0.168543068149519,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,100,0.5,0.526315789473684,"package_mean_var","sample",1000,1000,0,0.0643166184458183,0.00370939109317106,0.117301245867624,0.0026242480482735,NA,NA,NA,0.168832365473787,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,300,0.5,0.526315789473684,"package_mean_var","sample",1000,1000,0,0.265037216099521,0.00229097319291175,0.0724469334798944,0.00162077326955729,NA,NA,NA,0.275575735311331,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,1000,0.5,0.526315789473684,"package_mean_var","sample",1000,1000,0,0.409057899271387,0.00125517584628378,0.0396921453828613,0.000887987457271424,NA,NA,NA,0.410332146601067,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,50,0.25,0.588235294117647,"package_mean_var","sample",1000,1000,0,-0.0370309576438455,0.00188075390302728,0.0594746605181765,0.00133055928461909,NA,NA,NA,0.181919817598877,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,100,0.25,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.0886320709442121,0.00179726566642566,0.0568345306632549,0.00127149464666302,NA,NA,NA,0.159017961591649,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,300,0.25,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.229500534335925,0.00104633495362006,0.0330880164888602,0.000740240754050667,NA,NA,NA,0.236086111639004,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,1000,0.25,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.338357207185253,0.000655383701135352,0.0207250523693879,0.000463658146411415,NA,NA,NA,0.339532505828799,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,50,0.5,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.211996005586256,0.00224928298624142,0.0711285733878806,0.00159127909093371,NA,NA,NA,0.229384605803985,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,100,0.5,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.317292487209164,0.00167689314732871,0.0530280173828703,0.0011863358320836,NA,NA,NA,0.320681892405603,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,300,0.5,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.445158087634938,0.000936840160850576,0.0296254871180633,0.000662777502265108,NA,NA,NA,0.445474333688191,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,1000,0.5,0.588235294117647,"package_mean_var","sample",1000,1000,0,0.553087443804218,0.000590873927509448,0.0186850742093908,0.000418020023258534,NA,NA,NA,0.553164432943961,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,50,0.25,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.105060631487226,0.00113809862433868,0.0359898385481459,0.000805159935592107,NA,NA,NA,0.143190717025775,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,100,0.25,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.223461166355788,0.000917844249141364,0.0290247836457375,0.000649338643170458,NA,NA,NA,0.228348777807442,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,300,0.25,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.345000939069938,0.000548978082094535,0.0173602112492963,0.000388380363325328,NA,NA,NA,0.345717432390115,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.25,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.45259536144646,0.000349780431140895,0.0110610284336092,0.000247455873670376,NA,NA,NA,0.452744943713223,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,50,0.5,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.307439452016594,0.00103811457878587,0.0328280654118966,0.000734425162738549,NA,NA,NA,0.308907050828857,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,100,0.5,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.397588523825565,0.000786853967078646,0.0248825072190767,0.000556668179632999,NA,NA,NA,0.397960244283019,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,300,0.5,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.515163383034789,0.000576881193757071,0.0182425851158925,0.00040812071544295,NA,NA,NA,0.515275952646031,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.5,0.666666666666667,"package_mean_var","sample",1000,1000,0,0.619524962083312,0.000415680698071372,0.013144977852743,0.000294077716050756,NA,NA,NA,0.619580156448865,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.25,1,"package_mean_var","sample",1000,993,0.00700000000000001,-0.06719968956515,0.00364876615865867,0.114979563485033,0.00258136740332951,NA,NA,NA,0.179839600147147,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.25,1,"package_mean_var","sample",1000,1000,0,0.0937746884791979,0.00159768613470592,0.050523271717413,0.00113029999141217,NA,NA,NA,0.152247408391047,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.25,1,"package_mean_var","sample",1000,1000,0,0.149802624995933,0.000660933983201079,0.0209005676992287,0.000467584752291601,NA,NA,NA,0.158396822893139,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,100,0.25,1,"package_mean_var","sample",1000,1000,0,0.0125192851461558,0.00309307326220123,0.0978115647832308,0.00218822746580747,NA,NA,NA,0.189010032938051,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,100,0.25,1,"package_mean_var","sample",1000,1000,0,0.210428052194847,0.00108046044152863,0.0341671591694164,0.000764383192200506,NA,NA,NA,0.219533641303324,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,100,0.25,1,"package_mean_var","sample",1000,1000,0,0.259942062995916,0.000395823713008527,0.0125170448501177,0.000280029681484733,NA,NA,NA,0.26084519680781,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,300,0.25,1,"package_mean_var","sample",1000,998,0.002,-0.0741318971174262,0.00444673650118298,0.140477466449004,0.00314589402836119,NA,NA,NA,0.212022646843649,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,300,0.25,1,"package_mean_var","sample",1000,1000,0,0.190591424293886,0.00188664011017964,0.0596607987319869,0.00133472354426261,NA,NA,NA,0.221167867556113,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,300,0.25,1,"package_mean_var","sample",1000,1000,0,0.328092288536375,0.000629294814761898,0.0199000493438135,0.000445201287205277,NA,NA,NA,0.329773567887617,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,300,0.25,1,"package_mean_var","sample",1000,1000,0,0.373456498200391,0.000230910315639771,0.00730202532650078,0.000163359950440239,NA,NA,NA,0.373536130466892,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,1000,0.25,1,"package_mean_var","sample",1000,1000,0,0.119419303887402,0.0027121502062491,0.0857657200824258,0.0019187394121037,NA,NA,NA,0.211433780763905,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,1000,0.25,1,"package_mean_var","sample",1000,1000,0,0.328641738101764,0.00106452269155338,0.0336631632624156,0.00075310786204095,NA,NA,NA,0.332851551166732,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,1000,0.25,1,"package_mean_var","sample",1000,1000,0,0.430183420235251,0.000325851302275235,0.0103043229372175,0.000230526957806476,NA,NA,NA,0.430501025128008,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,1000,0.25,1,"package_mean_var","sample",1000,1000,0,0.469115781557267,0.000123652154408097,0.00391022445516416,8.74790273443128e-05,NA,NA,NA,0.469124891973675,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.5,1,"package_mean_var","sample",1000,994,0.00600000000000001,0.0430693618340193,0.00391072838289448,0.123296527549918,0.00276669460661232,NA,NA,NA,0.132811471062777,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.5,1,"package_mean_var","sample",1000,1000,0,0.271162085797396,0.00152884647188292,0.0483463704386262,0.00108159864225014,NA,NA,NA,0.275844049941743,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.5,1,"package_mean_var","sample",1000,1000,0,0.324796522525208,0.000568090072459637,0.0179645854510255,0.000401901343495517,NA,NA,NA,0.325474935154329,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,100,0.5,1,"package_mean_var","sample",1000,1000,0,0.172492444755553,0.00316385437146065,0.100049859988961,0.00223830231183021,NA,NA,NA,0.196784471304492,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,100,0.5,1,"package_mean_var","sample",1000,1000,0,0.359707977841222,0.00100473245120547,0.0317724298489327,0.000710808622732466,NA,NA,NA,0.360402756138267,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,100,0.5,1,"package_mean_var","sample",1000,1000,0,0.410254649898771,0.000328987487024723,0.0104034978069322,0.000232745684950945,NA,NA,NA,0.410421887390012,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,300,0.5,1,"package_mean_var","sample",1000,997,0.003,0.0521256504561208,0.00442037147135635,0.139574585412054,0.00312724336287985,NA,NA,NA,0.157527105450917,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,300,0.5,1,"package_mean_var","sample",1000,1000,0,0.345202689598897,0.00186996115522367,0.0591333638654647,0.00132292384078269,NA,NA,NA,0.346392768161331,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,300,0.5,1,"package_mean_var","sample",1000,1000,0,0.472131524848753,0.000574243159788597,0.0181591631570398,0.000406254410348889,NA,NA,NA,0.472234131105371,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,300,0.5,1,"package_mean_var","sample",1000,1000,0,0.518544597756054,0.000207727899780594,0.00656893296869869,0.000146959304607905,NA,NA,NA,0.518574258426452,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,1000,0.5,1,"package_mean_var","sample",1000,1000,0,0.280286038216616,0.00270608484713394,0.0855739165861182,0.0019144484095051,NA,NA,NA,0.28588331516276,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,1000,0.5,1,"package_mean_var","sample",1000,1000,0,0.476840585804763,0.00104209635384816,0.0329539801951695,0.000737242111713036,NA,NA,NA,0.476944609985918,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,1000,0.5,1,"package_mean_var","sample",1000,1000,0,0.574545142096492,0.000333369678400496,0.0105420748658341,0.000235845912690803,NA,NA,NA,0.574563006364571,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,1000,0.5,1,"package_mean_var","sample",1000,1000,0,0.613048733637087,9.26328631688295e-05,0.00292930833796224,6.55341009537428e-05,NA,NA,NA,0.613053718533619,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,50,0.25,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.106546637076649,0.00115784109423594,0.0366141502632723,0.00081912695519038,NA,NA,NA,0.14396558352441,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,100,0.25,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.221065093989356,0.00102143201614621,0.0323005164603992,0.000722622906964573,NA,NA,NA,0.226334259963948,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,300,0.25,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.341006171430334,0.000660443865958319,0.0208850688311523,0.000467238013652985,NA,NA,NA,0.341694781754672,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,1000,0.25,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.441455637261107,0.000481648630792116,0.0152310670520459,0.000340747429311715,NA,NA,NA,0.441609784046582,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,50,0.5,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.303306907577249,0.000999479010243329,0.0316063014589968,0.000707092020237519,NA,NA,NA,0.304815386377167,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,100,0.5,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.394897864203135,0.000822570543284409,0.0260119645294085,0.000581936250064165,NA,NA,NA,0.395199368107664,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,300,0.5,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.509750288615695,0.000673386348571315,0.0212943460674943,0.000476394310167391,NA,NA,NA,0.509859723365999,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,1000,0.5,1.33333333333333,"package_mean_var","sample",1000,1000,0,0.613190585562274,0.000509824775183334,0.0161220749716262,0.000360680941327381,NA,NA,NA,0.613251403497869,NA,NA,NA,"06_or_se_imputation",1000
