d	n	r_cov	p	r_cov_guess	method	bias_ci	bias_es	bias_var
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00444820834583631	0.983987738484515
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.00691187139525527	1.00088848087255
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.000333875968044085	0.956571508190681
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.00163087675615902	0.94369888258172
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00420294074397126	0.98249790737974
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0308876171012331	0.954421608248093
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0331176849883628	0.971156181147811
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0271478524402235	0.927114622307288
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0254125072640453	0.914225797418721
d=0.2	n=50	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0305368242768425	0.952853361587493
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.00923264380889336	0.947608805980219
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.00624133057685912	0.966228045587402
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0124420409780787	0.927708432784431
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0143525777359743	0.916339697422673
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0078511400676213	0.956282931295538
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.00331989125808049	0.970492624246344
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0062183091669293	0.989808864416911
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.000218536753063006	0.949935038303672
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.00167414081336403	0.937360256268021
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00466311229542616	0.979645899182965
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0299468987338642	0.944902972782054
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0326708772576729	0.964308156404571
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0270149419399273	0.924145100062791
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0252738461034316	0.9120736704969
d=0.2	n=50	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0312470141302754	0.95476958271961
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.00977435615434646	0.959105816612943
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.00687659308337008	0.977024092206371
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0126010098733271	0.941971515229996
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0144272725255508	0.930507611890776
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.00839053949772622	0.968543447313462
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00234579645199516	0.963129109599419
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.00520811632866894	0.981844642922574
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.000308105394770297	0.945654825745104
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00201560429399713	0.934500937963449
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0038976137642462	0.973162363110411
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0288603277216031	0.957679131813879
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0314222247606567	0.975645468983699
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.026464666675738	0.94100158415367
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0249419534131426	0.92991086805811
d=0.2	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0302231338323991	0.967856347651923
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.046742530278352	0.972970786119697
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0432912368776738	0.988835500709192
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0526536877615362	0.946191704909537
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0553630005573571	0.933937375585289
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0472981915659799	0.97120720967152
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0301024325244308	0.972296590862786
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0267135059399534	0.989387816960275
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.035811683495751	0.943963170367668
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.0384700021015613	0.931190275853327
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0305876426539158	0.970702172104715
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.00503769884498291	0.972003570043278
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00804529891145082	0.988647792405882
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-6.10014953038815e-05	0.946096238194467
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00228052675602846	0.933823298606515
d=0.2	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00464941117536369	0.970782482633476
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0483684149942227	0.957961402936867
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0444119761135432	0.97617465041353
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0526085884712086	0.938255314495753
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0551674119529842	0.926930400537233
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0465662414630074	0.966359367081924
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	1	0.0318201104289952	0.950808663427979
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	1	0.0279585896264695	0.96924836641059
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.0359628709381739	0.930943640334491
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.0383946252445984	0.919372680673671
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	0.0301374389482207	0.95943545571915
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00277406247098593	0.949117284038283
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.00632530395144456	0.967700732919347
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	0.00103424783814989	0.929043032760433
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.00325034237898127	0.917195777045836
d=0.2	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0043797295338916	0.95787452112221
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0488053264486479	0.958751243064501
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.045085792695471	0.976640130969079
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0523863341193948	0.94194152770281
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0547635732756512	0.930393722174138
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0469144818216154	0.968132195710743
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0328963654027699	0.95190814446154
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0292516257172072	0.969421417603157
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0363961345660339	0.935540691080115
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0387356358935049	0.924357498738113
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0309789952107949	0.96181283750525
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00262213651573366	0.934918536585551
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.00600605378229591	0.952441224752967
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	0.000516203961091623	0.918982978624389
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.00261498418187073	0.908171550873881
d=0.2	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00443596611093393	0.944511015560111
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.00355587953279426	0.95626578307213
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.00505607380845805	0.968440957823513
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	-0.000686944382820759	0.933536792563148
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.00049129814487395	0.923891681218618
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00322574719938556	0.953966342615767
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0130175810750095	0.993300089992552
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0144581575975195	1.00643342175722
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.0103604115356023	0.969802777495406
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.00921740361629593	0.959844295780935
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0127818603379149	0.991650321000795
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0335555837541374	0.992732282059399
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0348805545272402	1.00579404156789
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0311015099569963	0.968159845887789
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0300475135897325	0.958214132194722
d=0.2	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0333641622082576	0.990156063740557
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-0.0025347440160452	0.944753580857563
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.00433454308122715	0.959723130397429
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	-0.000662124667543066	0.929237565842173
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000546956422979017	0.919241997794831
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00370687707812269	0.95438145710897
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0123067632889777	0.959900685973795
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0140880904904641	0.974960530634338
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.0104516256385557	0.944312300485164
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.0093266088803745	0.934732268798606
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.013385292470965	0.969239956341947
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0327854913117672	0.961452565980494
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.034382604479898	0.97645746337055
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0311250274027483	0.945939591154364
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0301058609396145	0.936332300632359
d=0.2	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.033767203236155	0.970949891205594
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	-0.00215406353487077	0.958886237173258
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.00388334812575477	0.973400716679496
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	-0.000636042411372258	0.94599372598522
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.000402192671910179	0.937576913620242
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0033439130916497	0.968761959810512
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0112673753122674	0.971248129857424
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0128920917582324	0.985781504224626
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.00981247768774274	0.958600175882744
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.00881705588623434	0.949744783378193
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0123495916561568	0.981584235032403
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0318731700127911	0.964273501101816
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0333564405872269	0.978929729139819
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0305691535116354	0.951731786547515
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0296130380755921	0.942283778353643
d=0.2	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0329280712864429	0.975438088451806
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0086585872247039	1.00063413706262
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.00677500712276382	1.01289634393966
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0122777213659504	0.977528507049284
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0138836170994446	0.966962744190235
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.00907628050793536	0.998635932800971
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00394240665621924	0.960433306448875
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.00586076147039735	0.972686888941369
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.000314387704412499	0.937556966955688
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.00121826223440239	0.92776360973956
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00356013883004604	0.958181400275255
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0308803919388908	0.981753868841689
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.032650962921647	0.99466801603195
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0275350091610491	0.957322279461955
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0261516914739568	0.947646970786632
d=0.2	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0304506817974795	0.97825036120474
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.00954090614811599	0.958177032125771
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.00714261935200633	0.97311251933205
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0120380810300666	0.942612776692775
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0135412833208049	0.933178113705227
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0081322698147045	0.967325439241579
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0026524309200341	0.980393404878283
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.00494541558786091	0.995473496363047
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.000263147482911181	0.964679446185705
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.00113608899765767	0.955425422908323
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0039729229553613	0.989218917857309
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0294526167120849	0.954155234884734
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0315207798531168	0.968223080268267
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0272994592784166	0.939494106710803
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0259961977150261	0.93028367224212
d=0.2	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.030685970137799	0.963324111879237
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0105898469036518	0.964768071110719
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.00835746108838279	0.97891630634388
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.01257140264429	0.952400014164446
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0139766427200718	0.943569374838338
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.00903816325041932	0.974696786744513
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00207015333988275	0.962921195802305
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.00415916124003399	0.977037548357777
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.000139291686889609	0.949691012206708
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00122223944737026	0.940652002152035
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00345687111347266	0.971847790465871
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0284278383056097	0.966457338200635
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0303428472520762	0.980616638493934
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0267209212078036	0.953999000206073
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0254600929940695	0.944742214910942
d=0.2	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0297713775106574	0.976526680883608
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0467915569259832	0.988938718257369
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0442278655655055	1.0012176553541
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0515989911675628	0.966358146225604
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.053703795991412	0.956507738586548
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0472635508467552	0.986644055302929
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0306722053394724	0.992057633351861
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0281881475505777	1.00485293648551
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.035430144624481	0.967613756826643
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.0374338689504054	0.957374934109339
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0312887331379777	0.989115238397861
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.00480637137561618	0.973528145156539
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00710920109650005	0.985711505997445
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.000452342651820998	0.950846493361176
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00138670160367501	0.940746112602126
d=0.2	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00432108425725074	0.971254445900865
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0483254170289414	0.938875115145589
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0451978465958383	0.952766867166068
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	0.9999	0.0515788835592025	0.924254110265965
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	0.9999	0.0536532058726591	0.915096440042337
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.046395710872137	0.947106209237056
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	1	0.0325027772398868	0.975195943994643
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	1	0.0295031927997381	0.989396503047543
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.0356218012996626	0.96022574633475
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.037537142754706	0.951557666310017
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	0.0306906442294806	0.982718763855653
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00302164297525973	0.981401583819844
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.00577259291645606	0.996184448237273
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.000161304141826671	0.965839454734047
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.00158776404354938	0.956462406901755
d=0.2	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00473959178609811	0.990660320870291
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0500211048536527	0.980133118631161
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0470835641643993	0.99384745171092
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0526492870142698	0.968331692579237
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0544779142602297	0.959699350363897
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0479924571973183	0.990196014193849
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0328224394257777	0.97133124512091
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0299415965838039	0.986270863761351
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0353908347012645	0.958541667213222
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0371850360571647	0.949852138521968
d=0.2	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0308316842952809	0.981743010888635
